Time,Emotion
0.01563119888305664,neutral
0.1287095546722412,neutral
0.1514136791229248,neutral
0.1988208293914795,neutral
0.24580764770507812,neutral
0.2941892147064209,neutral
0.34009480476379395,neutral
0.38696861267089844,neutral
0.43434858322143555,neutral
0.48128461837768555,neutral
0.5287525653839111,neutral
0.5756285190582275,neutral
0.6229004859924316,neutral
0.6697442531585693,neutral
0.717113733291626,neutral
0.7639787197113037,neutral
0.826953649520874,neutral
0.8738391399383545,neutral
0.9211623668670654,neutral
0.983670711517334,neutral
1.0467567443847656,neutral
1.109877347946167,neutral
1.1568632125854492,neutral
1.2040703296661377,neutral
1.2509572505950928,neutral
1.2984371185302734,neutral
1.345423936843872,neutral
1.3922982215881348,neutral
1.4397447109222412,neutral
1.4865508079528809,neutral
1.533888339996338,neutral
1.580855131149292,neutral
1.628197431564331,neutral
1.6750705242156982,neutral
1.7224156856536865,neutral
1.7692949771881104,neutral
1.816596508026123,neutral
1.8634724617004395,neutral
1.9108681678771973,neutral
1.9578359127044678,neutral
2.020848274230957,neutral
2.067711114883423,neutral
2.114532232284546,neutral
2.177051305770874,neutral
2.224395990371704,neutral
2.2712321281433105,neutral
2.3343346118927,neutral
2.3993449211120605,neutral
2.4442527294158936,neutral
2.491102933883667,neutral
2.538508176803589,neutral
2.5853545665740967,neutral
2.632725954055786,neutral
2.6796014308929443,neutral
2.7269747257232666,neutral
2.773850202560425,neutral
2.8211724758148193,neutral
2.868048667907715,neutral
2.9153127670288086,neutral
2.9622998237609863,neutral
3.009665012359619,neutral
3.0566508769989014,neutral
3.1040163040161133,neutral
3.1510016918182373,neutral
3.197878360748291,neutral
3.245288848876953,neutral
3.2921640872955322,neutral
3.3395135402679443,neutral
3.3864667415618896,neutral
3.4490301609039307,neutral
3.5120365619659424,neutral
3.559027671813965,neutral
3.6063108444213867,neutral
3.6532278060913086,neutral
3.70017147064209,neutral
3.747544527053833,neutral
3.7944180965423584,neutral
3.8418688774108887,neutral
3.8887410163879395,neutral
3.936187267303467,neutral
3.9830615520477295,neutral
4.030405044555664,neutral
4.077280282974243,neutral
4.124497175216675,neutral
4.1713762283325195,neutral
4.218721151351929,neutral
4.281317949295044,neutral
4.328727960586548,neutral
4.375574111938477,neutral
4.438583850860596,neutral
4.485476493835449,neutral
4.532810926437378,neutral
4.5953285694122314,neutral
4.64262580871582,neutral
4.689598560333252,neutral
4.736936092376709,neutral
4.783881664276123,neutral
4.83123254776001,neutral
4.878107309341431,neutral
4.92534327507019,neutral
4.972299814224243,neutral
5.0196638107299805,neutral
5.066650867462158,neutral
5.1140196323394775,neutral
5.161006927490234,neutral
5.2083775997161865,neutral
5.2553629875183105,neutral
5.302242994308472,neutral
5.349692344665527,neutral
5.396567106246948,neutral
5.443965911865234,neutral
5.490894079208374,neutral
5.53823184967041,neutral
5.585104465484619,neutral
5.632419109344482,neutral
5.679292917251587,neutral
5.726599216461182,neutral
5.773410320281982,neutral
5.820765972137451,neutral
5.8833842277526855,neutral
5.9307005405426025,neutral
5.9774744510650635,neutral
6.024841785430908,neutral
6.0718278884887695,neutral
6.1191980838775635,neutral
6.166184663772583,neutral
6.213554382324219,neutral
6.260540008544922,neutral
6.3099236488342285,neutral
6.354801416397095,neutral
6.401677131652832,neutral
6.449204206466675,neutral
6.496096134185791,neutral
6.543443441390991,neutral
6.590316295623779,neutral
6.637593030929565,neutral
6.700579404830933,neutral
6.747897148132324,neutral
6.794735670089722,neutral
6.8420045375823975,neutral
6.888890027999878,neutral
6.9361572265625,neutral
7.0179643630981445,neutral
7.064606189727783,neutral
7.102647304534912,neutral
7.139770269393921,neutral
7.178569793701172,neutral
7.2297043800354,neutral
7.276625156402588,neutral
7.323950290679932,neutral
7.370839357376099,neutral
7.4182960987091064,neutral
7.465284109115601,neutral
7.512042760848999,neutral
7.5590293407440186,neutral
7.599932670593262,neutral
7.646879196166992,neutral
7.694760799407959,neutral
7.743819713592529,neutral
7.782830238342285,neutral
7.833795070648193,neutral
7.882236957550049,neutral
7.931195259094238,neutral
7.978181838989258,neutral
8.072587251663208,neutral
8.116115808486938,neutral
8.149125099182129,neutral
8.199807405471802,neutral
8.25877571105957,neutral
8.305688619613647,neutral
8.352985620498657,neutral
8.462777614593506,neutral
8.509650707244873,neutral
8.550742864608765,neutral
8.597728729248047,neutral
8.707526445388794,neutral
8.754807949066162,neutral
8.799702167510986,neutral
8.847092151641846,neutral
8.893973588943481,neutral
8.941279172897339,neutral
8.988060712814331,neutral
9.035420656204224,neutral
9.082296133041382,neutral
9.12956166267395,neutral
9.176549196243286,neutral
9.223920106887817,neutral
9.270903825759888,neutral
9.317563772201538,neutral
9.36798644065857,neutral
9.39991569519043,neutral
9.447318077087402,neutral
9.494094371795654,neutral
9.552525997161865,neutral
9.619150161743164,neutral
9.67585277557373,neutral
9.731729745864868,neutral
9.816296100616455,neutral
9.866871356964111,neutral
9.926295518875122,neutral
10.001094102859497,neutral
10.049573421478271,neutral
10.100628137588501,neutral
10.150171995162964,neutral
10.199779987335205,neutral
10.252085447311401,neutral
10.298357486724854,neutral
10.335510730743408,neutral
10.382360458374023,neutral
10.419093608856201,neutral
10.46799612045288,neutral
10.500969409942627,neutral
10.550753355026245,neutral
10.584965944290161,neutral
10.635446548461914,neutral
10.667968988418579,neutral
10.71748971939087,neutral
10.751907348632812,neutral
10.800909519195557,neutral
10.834909915924072,neutral
10.872056245803833,neutral
10.91887903213501,neutral
10.95552134513855,neutral
11.00138807296753,neutral
11.053598642349243,neutral
11.100489377975464,neutral
11.152253150939941,neutral
11.201314687728882,neutral
11.236282587051392,neutral
11.27292776107788,neutral
11.319156408309937,neutral
11.37095308303833,neutral
11.418379306793213,neutral
11.454530239105225,neutral
11.500931739807129,neutral
11.537844896316528,neutral
11.584747552871704,neutral
11.62134075164795,neutral
11.671432733535767,neutral
11.718751430511475,neutral
11.757081508636475,neutral
11.802939891815186,neutral
11.852102041244507,neutral
11.901292562484741,neutral
11.953590154647827,neutral
12.00536823272705,neutral
12.052732944488525,neutral
12.12075686454773,neutral
12.172351360321045,neutral
12.219236612319946,neutral
12.255965232849121,neutral
12.302890539169312,neutral
12.389492988586426,neutral
12.421656608581543,neutral
12.492142677307129,neutral
12.54272198677063,neutral
12.593018531799316,neutral
12.643248796463013,neutral
12.692645072937012,neutral
12.741309642791748,neutral
12.786645889282227,neutral
12.82666301727295,neutral
12.863304615020752,neutral
12.909110069274902,neutral
12.946516036987305,neutral
12.99163007736206,neutral
13.033376455307007,neutral
13.078557252883911,neutral
13.126478433609009,neutral
13.182729005813599,neutral
13.24263048171997,neutral
13.30143404006958,neutral
13.348247766494751,neutral
13.403822183609009,neutral
13.474934339523315,neutral
13.526942491531372,neutral
13.57835578918457,neutral
13.621626138687134,neutral
13.668235063552856,neutral
13.71538233757019,neutral
13.760756015777588,neutral
13.8226900100708,neutral
13.894461631774902,neutral
13.948475360870361,neutral
14.02921438217163,neutral
14.080472707748413,neutral
14.128929376602173,neutral
14.182668209075928,neutral
14.286426305770874,neutral
14.374455690383911,neutral
14.409834623336792,neutral
14.465551614761353,neutral
14.54711127281189,neutral
14.59717869758606,neutral
14.642900943756104,neutral
14.689239740371704,neutral
14.727447032928467,neutral
14.774672985076904,neutral
14.821060180664062,neutral
14.863137483596802,neutral
14.912912368774414,neutral
14.956535339355469,neutral
14.997874021530151,neutral
15.03434705734253,neutral
15.080042600631714,neutral
15.126976728439331,neutral
15.161245346069336,neutral
15.195036172866821,neutral
15.24383282661438,neutral
15.279791355133057,neutral
15.32931637763977,neutral
15.368257999420166,neutral
15.41483211517334,neutral
15.456254959106445,neutral
15.500722646713257,neutral
15.581726312637329,neutral
15.646772146224976,neutral
15.698191165924072,neutral
15.74868130683899,neutral
15.787189483642578,neutral
15.837496042251587,neutral
15.91284441947937,neutral
15.94662094116211,neutral
15.983764410018921,neutral
16.031322956085205,neutral
16.08022665977478,neutral
16.132009506225586,neutral
