Time,Emotion
0.015593767166137695,neutral
0.15542888641357422,neutral
0.18668365478515625,neutral
0.23714065551757812,neutral
0.28095316886901855,neutral
0.32789039611816406,neutral
0.3753385543823242,neutral
0.4222140312194824,neutral
0.4691176414489746,neutral
0.5159921646118164,neutral
0.5633237361907959,neutral
0.6101348400115967,neutral
0.6417689323425293,neutral
0.6886520385742188,neutral
0.7199046611785889,neutral
0.7516207695007324,neutral
0.7985155582427979,neutral
0.8459651470184326,neutral
0.9242024421691895,neutral
0.9871060848236084,neutral
1.0339744091033936,neutral
1.0873186588287354,neutral
1.1397006511688232,neutral
1.240074872970581,neutral
1.3229124546051025,neutral
1.370267391204834,neutral
1.4170398712158203,neutral
1.4643216133117676,neutral
1.5112965106964111,neutral
1.558500051498413,neutral
1.617997169494629,neutral
1.649655818939209,neutral
1.6965529918670654,neutral
1.7438685894012451,neutral
1.8063855171203613,neutral
1.8411545753479004,neutral
1.869328498840332,neutral
1.9162027835845947,neutral
1.9479153156280518,neutral
1.9791755676269531,neutral
2.0104222297668457,neutral
2.05719256401062,neutral
2.0884416103363037,neutral
2.1196939945220947,neutral
2.1669764518737793,neutral
2.1982264518737793,neutral
2.2294764518737793,neutral
2.2611312866210938,neutral
2.308013677597046,neutral
2.342303514480591,neutral
2.3709492683410645,neutral
2.4021987915039062,neutral
2.4494669437408447,neutral
2.496349334716797,neutral
2.543647050857544,neutral
2.590630054473877,neutral
2.637402057647705,neutral
2.684690475463867,neutral
2.73156476020813,neutral
2.778890609741211,neutral
2.8373420238494873,neutral
2.8846261501312256,neutral
2.9633066654205322,neutral
3.010190963745117,neutral
3.0573604106903076,neutral
3.088620901107788,neutral
3.146892547607422,neutral
3.1802098751068115,neutral
3.2271769046783447,neutral
3.305927038192749,neutral
3.353203296661377,neutral
3.4001896381378174,neutral
3.4475598335266113,neutral
3.494443893432617,neutral
3.5413224697113037,neutral
3.58862566947937,neutral
3.6515893936157227,neutral
3.6984777450561523,neutral
3.7458198070526123,neutral
3.7927052974700928,neutral
3.8396265506744385,neutral
3.8869190216064453,neutral
3.933828592300415,neutral
3.9811112880706787,neutral
4.028023958206177,neutral
4.07527232170105,neutral
4.115586519241333,neutral
4.171545028686523,neutral
4.225203514099121,neutral
4.303931474685669,neutral
4.379380941390991,neutral
4.428651332855225,neutral
4.460263967514038,neutral
4.507519960403442,neutral
4.553593873977661,neutral
4.60539698600769,neutral
4.6388466358184814,neutral
4.6942832469940186,neutral
4.749864816665649,neutral
4.806090354919434,neutral
4.856903076171875,neutral
4.89373779296875,neutral
4.9392783641815186,neutral
4.9893574714660645,neutral
5.039519786834717,neutral
5.089644432067871,neutral
5.122916221618652,neutral
5.173176050186157,neutral
5.22455096244812,neutral
5.273136854171753,neutral
5.323292970657349,neutral
5.356608867645264,neutral
5.406846523284912,neutral
5.45683741569519,neutral
5.507065057754517,neutral
5.558731555938721,neutral
5.657782316207886,neutral
5.693533420562744,neutral
5.740429878234863,neutral
5.787291765213013,neutral
5.834234952926636,neutral
5.881574392318726,neutral
5.928466320037842,neutral
5.975810527801514,neutral
6.022681713104248,neutral
6.069979429244995,neutral
6.1001670360565186,neutral
6.163273811340332,neutral
6.211180686950684,neutral
6.24764347076416,neutral
6.291936159133911,neutral
6.325531005859375,neutral
6.377161026000977,neutral
6.414138078689575,neutral
6.450721740722656,neutral
6.488774538040161,neutral
6.526692867279053,neutral
6.563177585601807,neutral
6.593167781829834,neutral
6.625964641571045,neutral
6.675920486450195,neutral
6.709183692932129,neutral
6.759320259094238,neutral
6.7927563190460205,neutral
6.826187610626221,neutral
6.880104303359985,neutral
6.9296369552612305,neutral
6.978178977966309,neutral
7.019116401672363,neutral
7.061728000640869,neutral
7.099761724472046,neutral
7.141420364379883,neutral
7.195335626602173,neutral
7.241548538208008,neutral
7.29320764541626,neutral
7.329986333847046,neutral
7.365498065948486,neutral
7.419049978256226,neutral
7.491815567016602,neutral
7.5648698806762695,neutral
7.609953880310059,neutral
7.649540185928345,neutral
7.68596887588501,neutral
7.731267690658569,neutral
7.787159442901611,neutral
7.878081321716309,neutral
7.925019025802612,neutral
7.9633729457855225,neutral
8.015202283859253,neutral
8.060871601104736,neutral
8.147021532058716,neutral
8.194504499435425,neutral
8.257407188415527,neutral
8.30439305305481,neutral
8.351765632629395,neutral
8.398751497268677,neutral
8.445521116256714,neutral
8.494584083557129,neutral
8.529974222183228,neutral
8.57723331451416,neutral
8.624149799346924,neutral
8.671532154083252,neutral
8.718401908874512,neutral
8.781344890594482,neutral
8.828224420547485,neutral
8.87557339668274,neutral
8.922447681427002,neutral
8.97128677368164,neutral
9.01380181312561,neutral
9.045158386230469,neutral
9.096524715423584,neutral
9.14293098449707,neutral
9.190221786499023,neutral
9.237204313278198,neutral
9.284480333328247,neutral
9.331371784210205,neutral
9.378775596618652,neutral
9.425598859786987,neutral
9.475768327713013,neutral
9.514777421951294,neutral
9.5623779296875,neutral
9.611007452011108,neutral
9.64730715751648,neutral
9.694722175598145,neutral
9.741600275039673,neutral
9.78896951675415,neutral
9.835843324661255,neutral
9.883140087127686,neutral
9.930016279220581,neutral
9.984314918518066,neutral
10.04811143875122,neutral
10.095556259155273,neutral
10.145336389541626,neutral
10.182138919830322,neutral
10.229114532470703,neutral
10.276281833648682,neutral
10.323261976242065,neutral
10.3705735206604,neutral
10.417356967926025,neutral
10.464727401733398,neutral
10.523081541061401,neutral
10.580597877502441,neutral
10.627449989318848,neutral
10.699189901351929,neutral
10.74606466293335,neutral
10.793423414230347,neutral
10.88761019706726,neutral
10.966187238693237,neutral
11.019362926483154,neutral
11.06626296043396,neutral
11.113240718841553,neutral
11.160528421401978,neutral
11.23367190361023,neutral
11.29671025276184,neutral
11.343516111373901,neutral
11.390846014022827,neutral
11.453381776809692,neutral
11.502395629882812,neutral
