Time,Emotion
0.020037174224853516,neutral
0.222792387008667,neutral
0.3280458450317383,neutral
0.44022560119628906,neutral
0.5418491363525391,neutral
0.6422688961029053,neutral
0.7474644184112549,neutral
0.8556485176086426,neutral
0.9547605514526367,neutral
1.0481350421905518,neutral
2.055131673812866,neutral
2.350930690765381,neutral
2.5437066555023193,neutral
2.6968836784362793,neutral
2.8441660404205322,neutral
2.9813952445983887,neutral
3.0785255432128906,neutral
3.178436040878296,neutral
3.274519920349121,neutral
3.376981735229492,neutral
3.4790830612182617,neutral
3.5739431381225586,neutral
3.6648802757263184,neutral
3.7630927562713623,neutral
3.8618674278259277,neutral
3.9612491130828857,neutral
4.172623157501221,neutral
4.2768003940582275,neutral
4.39167857170105,neutral
4.488263368606567,neutral
4.583910942077637,neutral
4.7888503074646,neutral
4.935580492019653,neutral
5.251899719238281,neutral
5.43350887298584,neutral
5.5401999950408936,neutral
5.688459396362305,neutral
5.792724132537842,neutral
5.895492076873779,neutral
6.146741628646851,neutral
6.300767421722412,neutral
6.400448322296143,neutral
6.499921798706055,neutral
6.598550081253052,neutral
6.69368052482605,neutral
6.786968231201172,neutral
6.880990266799927,neutral
6.980148553848267,neutral
7.079327821731567,neutral
7.183989524841309,neutral
7.291990280151367,neutral
7.396893739700317,neutral
7.49538254737854,neutral
7.598182678222656,neutral
7.700342416763306,neutral
7.796567440032959,neutral
7.903521537780762,neutral
7.998439311981201,neutral
8.09656572341919,neutral
8.251909971237183,neutral
8.351534843444824,neutral
8.456930160522461,neutral
8.565948009490967,neutral
8.669997930526733,neutral
8.763108730316162,neutral
8.863494873046875,neutral
8.967669486999512,neutral
9.067357063293457,neutral
9.157538890838623,neutral
9.255489587783813,neutral
9.355698585510254,neutral
9.458858966827393,neutral
9.554712057113647,neutral
9.650532960891724,neutral
9.741602182388306,neutral
9.83529782295227,neutral
9.929914236068726,neutral
10.028066873550415,neutral
10.12191128730774,neutral
10.224706888198853,neutral
10.319636344909668,neutral
10.726691007614136,neutral
10.831949710845947,neutral
10.932634592056274,neutral
11.026567459106445,neutral
11.125256299972534,neutral
11.225054264068604,neutral
11.325825691223145,neutral
11.424475908279419,neutral
11.525449752807617,neutral
11.627097606658936,neutral
11.774860382080078,neutral
11.875561237335205,neutral
11.9733145236969,neutral
12.068605422973633,neutral
12.168917655944824,neutral
12.265253782272339,neutral
12.369012117385864,neutral
12.473745346069336,neutral
12.576527118682861,neutral
12.690699338912964,neutral
14.655088186264038,neutral
14.766818761825562,neutral
14.860830545425415,neutral
14.952521562576294,neutral
15.047223091125488,neutral
15.141095399856567,neutral
15.240680694580078,neutral
15.395199298858643,neutral
15.497207880020142,neutral
15.847968101501465,neutral
15.958584785461426,neutral
16.060222148895264,neutral
16.153443336486816,neutral
16.251708030700684,neutral
16.421253442764282,neutral
16.51691746711731,neutral
16.66066575050354,neutral
16.755224227905273,neutral
16.860965251922607,neutral
16.962405681610107,neutral
17.060970306396484,neutral
17.208153247833252,neutral
17.304274082183838,neutral
18.792372703552246,sad
21.41237783432007,neutral
22.09736657142639,neutral
24.805651903152466,neutral
24.909407377243042,neutral
25.015108108520508,neutral
25.325096607208252,neutral
25.436805725097656,neutral
25.93672513961792,sad
26.033385276794434,neutral
28.874907970428467,neutral
28.97675585746765,neutral
29.081637859344482,neutral
29.38465166091919,neutral
29.486906051635742,neutral
29.589808225631714,neutral
29.901230335235596,neutral
29.99119997024536,neutral
30.13162899017334,neutral
30.228532552719116,neutral
30.326902151107788,neutral
30.84821915626526,sad
