Time,Emotion
0.5918276309967041,neutral
0.9644956588745117,neutral
1.068934679031372,neutral
1.1678531169891357,neutral
1.2659626007080078,neutral
1.3596909046173096,neutral
1.4595155715942383,neutral
1.5541906356811523,neutral
1.6562962532043457,neutral
1.7980883121490479,neutral
1.8962798118591309,neutral
1.9880471229553223,neutral
2.07690691947937,neutral
2.496129035949707,sad
2.5833675861358643,sad
3.5241119861602783,neutral
3.6183929443359375,neutral
3.7213187217712402,neutral
4.505590200424194,neutral
4.6062257289886475,neutral
5.088915109634399,neutral
5.201753377914429,neutral
5.373214483261108,neutral
5.481889247894287,neutral
5.6391520500183105,neutral
5.894614934921265,neutral
6.171175718307495,neutral
6.28464674949646,neutral
6.401855945587158,neutral
6.517052888870239,neutral
6.630658149719238,neutral
6.741811037063599,neutral
6.859265089035034,neutral
6.970935106277466,neutral
7.39750337600708,neutral
7.6223320960998535,neutral
7.956876754760742,neutral
8.061016082763672,neutral
8.159152269363403,neutral
8.260274171829224,neutral
8.364894390106201,neutral
8.463125705718994,neutral
8.613361835479736,neutral
8.708005428314209,neutral
8.801296949386597,neutral
9.196556329727173,neutral
9.290738821029663,neutral
9.387783288955688,neutral
10.080498695373535,neutral
10.174126863479614,neutral
10.267275333404541,neutral
10.361985683441162,neutral
10.806086301803589,neutral
10.900506734848022,neutral
10.994244575500488,neutral
11.087419033050537,neutral
11.179409980773926,neutral
11.3577139377594,sad
11.49589490890503,sad
11.592029094696045,sad
11.840492725372314,sad
12.03673791885376,neutral
12.136170625686646,neutral
12.227757930755615,neutral
12.32605266571045,neutral
12.4219491481781,neutral
12.522394895553589,neutral
12.621004104614258,neutral
12.720184326171875,neutral
12.81727647781372,neutral
12.912513256072998,neutral
13.010129690170288,neutral
13.204323291778564,neutral
13.305968761444092,neutral
13.402090549468994,neutral
13.49664855003357,neutral
13.594291925430298,neutral
13.69221043586731,neutral
13.785836458206177,neutral
14.158813238143921,neutral
14.497078895568848,sad
14.781956911087036,sad
14.87663722038269,sad
14.980786085128784,sad
15.07222032546997,sad
16.07647204399109,sad
16.17063593864441,sad
16.258227348327637,sad
17.18320345878601,neutral
18.630838632583618,neutral
19.934446811676025,neutral
20.249529600143433,neutral
20.397300243377686,neutral
20.499865770339966,neutral
20.63983464241028,neutral
21.00851583480835,neutral
21.112138509750366,neutral
21.214850664138794,neutral
21.334060192108154,neutral
21.606138944625854,neutral
21.704779386520386,neutral
21.80899715423584,neutral
21.915582180023193,neutral
22.02973508834839,neutral
22.137498378753662,neutral
22.237852096557617,neutral
22.33198308944702,sad
22.43177819252014,sad
22.53040862083435,sad
22.629051685333252,sad
22.83136820793152,neutral
22.93116784095764,neutral
23.02880024909973,neutral
23.13863778114319,neutral
23.29246759414673,neutral
23.391687393188477,neutral
23.504358291625977,neutral
23.607014179229736,neutral
23.708367347717285,neutral
26.382608652114868,neutral
26.477778673171997,neutral
26.57457208633423,neutral
27.034270763397217,sad
27.13209056854248,sad
27.225977897644043,sad
27.410714387893677,neutral
27.552026748657227,neutral
27.652732133865356,neutral
27.757924556732178,neutral
27.859036445617676,neutral
27.96235752105713,neutral
28.168592929840088,neutral
28.454006671905518,sad
28.746304035186768,sad
28.851880073547363,sad
29.049630880355835,neutral
29.147775888442993,neutral
29.240403175354004,neutral
29.343019485473633,neutral
29.44082546234131,neutral
29.543981313705444,neutral
29.647130012512207,neutral
29.74002242088318,neutral
29.841668605804443,neutral
29.937800407409668,neutral
30.029815196990967,neutral
30.127965688705444,neutral
30.230535745620728,neutral
30.324150323867798,neutral
30.41760516166687,neutral
30.513001918792725,neutral
30.70488429069519,sad
30.801689624786377,sad
30.909825325012207,sad
30.999449491500854,sad
31.280988693237305,neutral
31.381624221801758,neutral
31.488706350326538,neutral
31.982801914215088,sad
32.074421405792236,sad
32.173210859298706,neutral
32.46675205230713,sad
32.57179355621338,sad
32.67573928833008,sad
32.778364419937134,sad
32.87598180770874,sad
32.97238206863403,sad
33.08251452445984,sad
33.17712330818176,sad
33.27870321273804,sad
33.37431216239929,sad
33.477071046829224,sad
33.57904624938965,sad
33.682196378707886,sad
33.78398537635803,sad
34.085798501968384,neutral
34.39068794250488,neutral
34.48643517494202,neutral
34.58404183387756,neutral
35.28177261352539,neutral
35.3704469203949,neutral
35.462711334228516,neutral
35.71321630477905,neutral
35.80082035064697,neutral
35.89792728424072,neutral
36.49161624908447,neutral
36.58125329017639,neutral
36.67838525772095,neutral
36.767486810684204,neutral
36.95273804664612,neutral
37.244300842285156,neutral
37.43609642982483,neutral
37.54223275184631,neutral
37.64926028251648,neutral
38.2219443321228,neutral
38.64817214012146,neutral
39.02070379257202,neutral
39.12484526634216,neutral
39.22623825073242,neutral
39.331440925598145,neutral
39.4425413608551,neutral
39.54412794113159,neutral
39.660162687301636,neutral
39.77022576332092,neutral
40.993420124053955,neutral
41.10158586502075,neutral
41.40474605560303,neutral
41.504624366760254,neutral
41.65195035934448,neutral
41.75313401222229,neutral
41.84572792053223,neutral
42.041290044784546,neutral
42.134618043899536,neutral
42.23724007606506,neutral
42.333271503448486,neutral
42.532238721847534,neutral
42.93100690841675,neutral
43.19332265853882,neutral
44.20712089538574,neutral
44.31017875671387,neutral
44.41101694107056,neutral
44.59680914878845,sad
44.69301414489746,sad
44.793986558914185,sad
44.89224934577942,neutral
44.99234914779663,neutral
45.08901596069336,neutral
45.19334888458252,sad
45.291231870651245,sad
46.000144481658936,neutral
46.11288070678711,sad
46.31632590293884,sad
46.41819095611572,sad
46.51771807670593,sad
46.72250699996948,neutral
46.93636226654053,neutral
47.03334045410156,neutral
47.13821220397949,neutral
47.249178886413574,neutral
47.35943388938904,neutral
47.47052550315857,sad
47.695054054260254,sad
47.79822278022766,sad
47.91269063949585,sad
48.0128710269928,sad
48.121264696121216,sad
48.22241497039795,sad
48.32063817977905,sad
48.42296552658081,sad
48.66958689689636,neutral
48.77573490142822,neutral
49.04147410392761,sad
49.146626234054565,neutral
49.242730379104614,neutral
49.582603216171265,sad
49.68325185775757,sad
49.788198471069336,sad
49.98899507522583,neutral
50.105669021606445,neutral
50.21599984169006,neutral
50.32265305519104,neutral
50.426807165145874,neutral
50.747015714645386,neutral
51.44559359550476,neutral
51.54911708831787,neutral
51.652939796447754,neutral
51.76266694068909,neutral
52.47619605064392,neutral
52.580790519714355,neutral
52.68588185310364,neutral
52.88692784309387,neutral
52.9955780506134,neutral
53.205382347106934,neutral
53.31696343421936,neutral
53.434258222579956,neutral
53.53641080856323,neutral
53.64055514335632,neutral
53.74156355857849,neutral
53.84445405006409,neutral
54.021857023239136,neutral
54.13267803192139,neutral
54.24282360076904,neutral
54.35916185379028,neutral
54.46640205383301,neutral
55.13580274581909,neutral
55.575326681137085,neutral
55.95640325546265,sad
56.05743145942688,sad
56.16309309005737,sad
56.46714115142822,sad
56.5672664642334,sad
56.667399883270264,sad
56.76535415649414,sad
56.867061138153076,sad
56.96247720718384,sad
57.05608820915222,sad
57.15933179855347,sad
57.46033453941345,sad
57.609095335006714,sad
57.89956212043762,sad
58.0954704284668,neutral
58.4118595123291,neutral
58.61807155609131,neutral
58.86727046966553,neutral
59.072474002838135,neutral
59.1711003780365,neutral
59.27251315116882,neutral
59.371129512786865,neutral
59.47245764732361,neutral
59.69328713417053,neutral
59.99266052246094,sad
60.090283155441284,sad
60.19049286842346,sad
60.80624079704285,sad
60.90328621864319,sad
60.99647068977356,sad
61.09602189064026,sad
61.532124280929565,neutral
61.64623308181763,neutral
61.75638508796692,neutral
61.96679449081421,neutral
62.069488525390625,neutral
62.582468032836914,neutral
62.68416500091553,neutral
62.82344365119934,neutral
62.92761468887329,neutral
63.0178325176239,neutral
64.13259029388428,neutral
64.23422861099243,neutral
64.33049869537354,neutral
64.42618012428284,neutral
64.52633786201477,neutral
64.63049364089966,neutral
64.73793315887451,neutral
64.83614611625671,neutral
64.93884515762329,neutral
65.04274582862854,neutral
65.2162652015686,neutral
65.31086587905884,neutral
65.41416835784912,neutral
65.50408411026001,neutral
65.59680151939392,neutral
65.69504833221436,neutral
65.78766202926636,neutral
66.977778673172,angry
67.07641363143921,angry
68.3930869102478,neutral
68.49488687515259,neutral
68.60077691078186,neutral
69.20976305007935,neutral
69.51185917854309,sad
70.20643854141235,neutral
70.3661253452301,neutral
70.4662697315216,neutral
70.57159209251404,neutral
70.68242263793945,neutral
70.78857064247131,neutral
70.90930914878845,neutral
71.02054142951965,neutral
71.13420462608337,neutral
71.24839162826538,neutral
71.36276245117188,neutral
71.47495555877686,neutral
71.59263062477112,neutral
71.71034526824951,neutral
71.830007314682,neutral
71.94068932533264,neutral
72.79994559288025,neutral
