Time,Emotion
1.6758372783660889,sad
1.8945326805114746,sad
2.252631664276123,sad
2.3747334480285645,sad
2.4849119186401367,sad
2.5904650688171387,sad
2.691112756729126,sad
2.7868330478668213,sad
3.621778726577759,neutral
3.814716100692749,neutral
3.911341905593872,neutral
4.020653486251831,neutral
4.136542558670044,neutral
4.250280380249023,neutral
4.3644702434539795,neutral
4.4884138107299805,neutral
4.595240354537964,neutral
4.720988750457764,neutral
4.838375568389893,neutral
4.9535791873931885,neutral
5.0502190589904785,neutral
5.160578489303589,neutral
5.363015174865723,neutral
5.463639974594116,neutral
5.674686670303345,neutral
5.7869179248809814,sad
5.8906073570251465,sad
6.1913230419158936,neutral
6.296790599822998,neutral
6.489670753479004,neutral
6.576393365859985,neutral
6.664988994598389,neutral
6.76619553565979,neutral
6.8664069175720215,neutral
6.965030908584595,neutral
7.610478401184082,sad
7.740330219268799,sad
7.996009111404419,sad
8.313594102859497,neutral
8.413268804550171,neutral
8.52595591545105,neutral
8.641631841659546,neutral
8.749584197998047,neutral
8.857773542404175,neutral
8.96258544921875,neutral
9.071238994598389,neutral
9.210485219955444,neutral
9.421730756759644,neutral
9.52210783958435,neutral
9.621747016906738,neutral
9.727829933166504,neutral
9.856319904327393,neutral
10.011307954788208,neutral
10.128096103668213,neutral
10.25030779838562,neutral
10.362342834472656,neutral
10.48385500907898,neutral
10.599921464920044,neutral
10.706712007522583,neutral
10.82926869392395,neutral
10.962987422943115,neutral
11.121358633041382,neutral
11.251624822616577,neutral
11.372836351394653,neutral
11.471961259841919,neutral
11.568060636520386,neutral
11.672698736190796,neutral
11.769044399261475,neutral
11.865048885345459,neutral
11.950844049453735,neutral
12.041505336761475,neutral
12.133611679077148,neutral
12.224706172943115,neutral
12.518127918243408,neutral
12.911632776260376,neutral
13.037892818450928,neutral
13.139564037322998,neutral
13.24221420288086,neutral
13.3484046459198,neutral
13.479841232299805,neutral
13.65126919746399,neutral
14.806618452072144,neutral
14.937570571899414,neutral
15.05898141860962,neutral
15.19898533821106,neutral
15.373143911361694,neutral
15.503454446792603,neutral
15.618115186691284,neutral
15.724153757095337,neutral
15.823568344116211,neutral
15.920153141021729,neutral
16.120712757110596,neutral
16.232933282852173,neutral
