Time,Emotion
0.04818606376647949,neutral
0.9058115482330322,neutral
1.0150001049041748,neutral
1.1229369640350342,neutral
1.2256155014038086,neutral
1.3803670406341553,neutral
1.4845163822174072,neutral
1.5920486450195312,neutral
1.7012076377868652,neutral
1.7948167324066162,neutral
1.8974997997283936,neutral
2.214294195175171,neutral
2.768596887588501,neutral
2.8732290267944336,neutral
2.9671897888183594,neutral
3.060821294784546,neutral
3.1754915714263916,neutral
3.2769887447357178,neutral
3.3751771450042725,neutral
3.4822168350219727,neutral
3.6251940727233887,neutral
3.729766368865967,neutral
3.8396525382995605,neutral
3.9481115341186523,neutral
4.205500841140747,neutral
4.298111438751221,neutral
4.390791654586792,neutral
4.693270683288574,sad
4.793406248092651,sad
4.896049737930298,sad
4.988627910614014,sad
5.32914137840271,neutral
5.532275438308716,neutral
5.6319169998168945,neutral
5.724034786224365,neutral
5.820694446563721,neutral
5.923313856124878,neutral
6.089202404022217,neutral
6.353561639785767,neutral
6.468276262283325,neutral
6.585491180419922,neutral
6.6981775760650635,neutral
6.8118438720703125,neutral
6.917569875717163,neutral
7.022879600524902,neutral
7.1401426792144775,neutral
7.245585680007935,neutral
7.338436603546143,neutral
7.445098400115967,neutral
7.550502777099609,neutral
7.657073020935059,neutral
7.76907753944397,neutral
7.881749629974365,neutral
7.984112501144409,neutral
8.085963726043701,neutral
8.201486825942993,neutral
8.310817003250122,neutral
8.417485475540161,neutral
8.537185668945312,neutral
8.645332336425781,neutral
8.745808839797974,neutral
8.84834337234497,neutral
8.954768180847168,neutral
9.291921615600586,neutral
9.434685468673706,neutral
9.549137592315674,neutral
9.659419775009155,sad
9.758081912994385,sad
9.853851556777954,neutral
9.950204372406006,neutral
10.055993795394897,neutral
10.15346622467041,neutral
10.26020097732544,neutral
10.358092069625854,neutral
10.511870622634888,neutral
11.052662372589111,neutral
11.164122343063354,neutral
11.266749382019043,neutral
11.46700668334961,neutral
11.561249017715454,neutral
11.66889500617981,neutral
11.762627124786377,neutral
11.85941767692566,neutral
11.961694240570068,neutral
12.113558530807495,neutral
12.355195760726929,neutral
12.50051736831665,neutral
12.628795623779297,neutral
12.745975017547607,neutral
12.856128454208374,neutral
12.992492437362671,neutral
13.64915680885315,neutral
13.75179934501648,neutral
13.869493961334229,neutral
13.984703063964844,neutral
14.095855712890625,neutral
14.21055817604065,neutral
14.331456422805786,neutral
14.450176000595093,neutral
14.550894975662231,neutral
14.651100158691406,neutral
14.763251066207886,neutral
14.881975412368774,neutral
15.800387859344482,sad
16.404479503631592,neutral
16.503133296966553,neutral
16.60177707672119,neutral
16.705459117889404,neutral
16.802645683288574,neutral
16.904642581939697,neutral
17.00477933883667,neutral
17.123677492141724,neutral
17.24386954307556,neutral
17.36553645133972,neutral
17.477362871170044,neutral
17.58875560760498,neutral
17.7054500579834,neutral
17.81209707260132,neutral
17.92685866355896,neutral
18.05010414123535,neutral
